X=438, Y=233, Pressure=687, Time=2016-05-19-15-14-43:5975
X=439, Y=233, Pressure=648, Time=2016-05-19-15-14-43:5975
X=439, Y=233, Pressure=726, Time=2016-05-19-15-14-43:5975
X=440, Y=234, Pressure=716, Time=2016-05-19-15-14-43:6131
X=440, Y=234, Pressure=701, Time=2016-05-19-15-14-43:6131
X=441, Y=236, Pressure=744, Time=2016-05-19-15-14-43:6131
X=441, Y=237, Pressure=873, Time=2016-05-19-15-14-43:6287
X=441, Y=240, Pressure=748, Time=2016-05-19-15-14-43:6287
X=440, Y=242, Pressure=799, Time=2016-05-19-15-14-43:6287
X=440, Y=244, Pressure=791, Time=2016-05-19-15-14-43:6443
X=440, Y=247, Pressure=781, Time=2016-05-19-15-14-43:6443
X=439, Y=249, Pressure=799, Time=2016-05-19-15-14-43:6443
X=439, Y=252, Pressure=842, Time=2016-05-19-15-14-43:6443
X=438, Y=255, Pressure=799, Time=2016-05-19-15-14-43:6599
X=438, Y=258, Pressure=789, Time=2016-05-19-15-14-43:6599
X=438, Y=261, Pressure=901, Time=2016-05-19-15-14-43:6599
X=438, Y=264, Pressure=938, Time=2016-05-19-15-14-43:6755
X=438, Y=267, Pressure=897, Time=2016-05-19-15-14-43:6755
X=438, Y=268, Pressure=828, Time=2016-05-19-15-14-43:6755
X=438, Y=271, Pressure=822, Time=2016-05-19-15-14-43:6911
X=439, Y=274, Pressure=903, Time=2016-05-19-15-14-43:6911
X=440, Y=276, Pressure=975, Time=2016-05-19-15-14-43:6911
X=441, Y=279, Pressure=897, Time=2016-05-19-15-14-43:7067
X=443, Y=280, Pressure=914, Time=2016-05-19-15-14-43:7067
X=446, Y=282, Pressure=1032, Time=2016-05-19-15-14-43:7067
X=448, Y=283, Pressure=1081, Time=2016-05-19-15-14-43:7223
X=450, Y=284, Pressure=959, Time=2016-05-19-15-14-43:7223
X=453, Y=285, Pressure=991, Time=2016-05-19-15-14-43:7223
X=456, Y=285, Pressure=983, Time=2016-05-19-15-14-43:7379
X=459, Y=286, Pressure=1073, Time=2016-05-19-15-14-43:7379
X=460, Y=286, Pressure=1036, Time=2016-05-19-15-14-43:7379
X=463, Y=286, Pressure=1069, Time=2016-05-19-15-14-43:7535
X=465, Y=286, Pressure=1083, Time=2016-05-19-15-14-43:7535
X=468, Y=286, Pressure=1075, Time=2016-05-19-15-14-43:7535
X=471, Y=286, Pressure=1136, Time=2016-05-19-15-14-43:7691
X=473, Y=286, Pressure=1187, Time=2016-05-19-15-14-43:7691
X=478, Y=286, Pressure=1202, Time=2016-05-19-15-14-43:7691
X=481, Y=285, Pressure=1220, Time=2016-05-19-15-14-43:7847
X=484, Y=285, Pressure=1232, Time=2016-05-19-15-14-43:7847
X=486, Y=284, Pressure=1265, Time=2016-05-19-15-14-43:7847
X=490, Y=283, Pressure=1271, Time=2016-05-19-15-14-43:8003
X=492, Y=282, Pressure=1273, Time=2016-05-19-15-14-43:8003
X=494, Y=282, Pressure=1339, Time=2016-05-19-15-14-43:8003
X=495, Y=281, Pressure=1314, Time=2016-05-19-15-14-43:8003
